name_of_listing,listing_id,city,state,country,bedrooms,bathrooms,beds,accommodation_total,host_name,host_id,latitude,longitude,room_type,picture_url,ratings,listing_amenities,_id
Amazing Sunset Views Minutes from Fayetteville!,,Fayetteville,Arkansas,United States,1 bedroom,1 bath,1 bed,$149, Jessica,392039880,35.9581,-94.2195,Entire cabin hosted by Jessica,https://a0.muscache.com/im/pictures/miso/Hosting-699258706948549299/original/22c503eb-3141-4979-90a6-429abf586c3e.jpeg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Scenic views; Bathroom; Bedroom and laundry; Entertainment; Family; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
The Sheltering Sky - Walk to Dickson St and UofA,47900140,Fayetteville,Arkansas,United States,2 bedrooms,2 baths,3 beds,$157, Stay NWA,48180434,36.0633,-94.16752,Entire condo hosted by Stay NWA,https://a0.muscache.com/im/pictures/37b4158e-e694-4a91-b57d-57ebde0b02d8.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Family; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
Pura Vida King,731869129325088834,Fayetteville,Arkansas,United States,1 bedroom,1 private bath,1 bed,$44, Nikki,9251890,36.07908,-94.24277,Private room in home hosted by Nikki,https://a0.muscache.com/im/pictures/c690ee59-2614-4d3f-9f7c-fb372cec9f8b.jpg?im_w=720,,Bathroom; Bedroom and laundry; Entertainment; Family; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Outdoor; Parking and facilities; Services; Not included
Cozy home in the heart of downtown,,Fayetteville,Arkansas,United States,1 bedroom,1 bath,2 beds,$150, Amanda,69674748,36.06942,-94.16204,Entire home hosted by Amanda,https://a0.muscache.com/im/pictures/4d84ad22-e2a7-4870-b8ef-58c1814f0106.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
Live like a local in our clean modern home!,37812163,Fayetteville,Arkansas,United States,2 bedrooms,1 bath,2 beds,$85, Lisa,58704889,36.10191,-94.15408,Entire home hosted by Lisa,https://a0.muscache.com/im/pictures/eeb1d158-df15-414f-867d-da5bdcc14bd8.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services
Hidden Gem - private getaway near everything,,Fayetteville,Arkansas,United States,3 bedrooms,1.5 baths,5 beds,$95, Christy,65612970,36.12814,-94.15884,Entire home hosted by Christy,https://a0.muscache.com/im/pictures/miso/Hosting-53708145/original/fd41e9b5-18ba-4350-b450-e6d944a7270b.jpeg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Scenic views; Bathroom; Bedroom and laundry; Entertainment; Family; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Outdoor; Parking and facilities; Services; Not included
Colorful Cottage Near Downtown Fayetteville ,52507448,Fayetteville,Arkansas,United States,2 bedrooms,1 bath,2 beds,$149, Dylan,56783612,36.04938,-94.15734,Entire home hosted by Dylan,https://a0.muscache.com/im/pictures/86b41de3-f9d6-4b48-a736-d2bd72e246cc.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Scenic views; Bathroom; Bedroom and laundry; Entertainment; Family; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
Cheerful 3-BR Home w/ Spacious Backyard + Patio,52427899,Fayetteville,Arkansas,United States,3 bedrooms,2 baths,3 beds,$125, Samantha,203148515,36.09591,-94.20059,Entire home hosted by Samantha,https://a0.muscache.com/im/pictures/miso/Hosting-52427899/original/9ef9cb03-f4d3-4eb3-a266-f4fb4ec60558.jpeg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Family; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Outdoor; Parking and facilities; Services; Not included
Stonebridge House-Wooded privacy in town,32665937,Fayetteville,Arkansas,United States,2 bedrooms,2 baths,3 beds,$159, Ruth,236817600,36.06549,-94.12161,Entire home hosted by Ruth,https://a0.muscache.com/im/pictures/8c5bfd86-7189-4207-b264-4ed8cc110bc1.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Scenic views; Bathroom; Bedroom and laundry; Entertainment; Family; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
Cozy 3 bedroom condo steps to Greenway Trails,607985069538289928,Fayetteville,Arkansas,United States,3 bedrooms,2 baths,5 beds,$75, Jeremy,154369414,36.08541,-94.16806,Entire townhouse hosted by Jeremy,https://a0.muscache.com/im/pictures/miso/Hosting-607985069538289928/original/7a7eec97-5159-463b-810b-5f24d79bd98f.jpeg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Family; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
Modern showpiece historic district private retreat,51491674,Fayetteville,Arkansas,United States,1 bedroom,1 bath,2 beds,$130, William,201576,36.0688,-94.1568,Entire serviced apartment hosted by William,https://a0.muscache.com/im/pictures/miso/Hosting-51491674/original/3adf8afd-edae-4397-ab2a-471df7290523.jpeg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
Hog Haus - Half a Mile from DT Fayetteville - Sleeps 10!,691142098167196033,Fayetteville,Arkansas,United States,3 bedrooms,2.5 baths,5 beds,$155, Cohobnb,72787555,36.05873,-94.15723,Entire home hosted by Cohobnb,https://a0.muscache.com/im/pictures/prohost-api/Hosting-691142098167196033/original/5109ef62-0281-465b-9716-ff87d3ce5fea.jpeg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
"The ""TOOL SHED"" tiny house 144 sq. ft",24570364,Rogers,Arkansas,United States,1 bedroom,1 bath,2 beds,$59, Deanna,81142825,36.3269,-94.1217,Entire guesthouse hosted by Deanna,https://a0.muscache.com/im/pictures/2956151a-b766-4c8d-a7e1-7061b3bb6170.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
Mt. Sequoyah Oasis  Tranquil Location  Hot Tub,628850473180093054,Fayetteville,Arkansas,United States,3 bedrooms,2.5 baths,4 beds,$187, Stephanie,185762771,36.06494,-94.1499,Entire home hosted by Stephanie,https://a0.muscache.com/im/pictures/prohost-api/Hosting-628850473180093054/original/fabe5c03-1afe-409c-a51e-907c104e5b6a.jpeg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Family; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
*Maple St Apt #2* Steps to UofA Dickson Greenway,50313965,Fayetteville,Arkansas,United States,2 bedrooms,1 bath,2 beds,$99, Tucker,217118699,36.06936,-94.16354,Entire rental unit hosted by Tucker,https://a0.muscache.com/im/pictures/cee96738-b66e-4b1a-be76-8076a2bba5bd.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Parking and facilities; Services; Not included
Charming Condo in East Fayetteville,15133928,Fayetteville,Arkansas,United States,2 bedrooms,1.5 baths,2 beds,$93, Dean,65960579,36.09197,-94.12319,Entire townhouse hosted by Dean,https://a0.muscache.com/im/pictures/dc20b0de-808b-47ea-b8a9-055edc85cd71.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Parking and facilities; Services; Not included
Townhouse downtown 5 mins from the U of A.,,Fayetteville,Arkansas,United States,2 bedrooms,1.5 baths,2 beds,$82, Melanie,238574484,36.05584,-94.15468,Entire townhouse hosted by Melanie,https://a0.muscache.com/im/pictures/miso/Hosting-53813246/original/edc2eb44-91da-414d-a369-504f6ffdd156.jpeg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Family; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Outdoor; Parking and facilities; Services; Not included
House on the Hill / Near Downtown Fayetteville /,47443068,Fayetteville,Arkansas,United States,3 bedrooms,2 baths,4 beds,$123, Emiley,344449913,36.0546,-94.1461,Entire home hosted by Emiley,https://a0.muscache.com/im/pictures/897089c7-f24c-4f22-adcf-e0ad2109cfdd.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services
NEW LISTING! Scarlet Cottage,554839760101498870,Fayetteville,Arkansas,United States,3 bedrooms,2 baths,3 beds,$110, RedAwning,373042041,36.054,-94.2034,Entire home hosted by RedAwning,https://a0.muscache.com/im/pictures/prohost-api/Hosting-554839760101498870/original/e4bde5c6-f5ac-4a43-b347-beee209e202e.jpeg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Outdoor; Parking and facilities; Services; Not included
Fayetteville Condo - 2 Blocks to Dickson Street!,28439457,Fayetteville,Arkansas,United States,2 bedrooms,1 bath,2 beds,$116, Evolve,122380652,36.0647,-94.16235,Entire condo hosted by Evolve,https://a0.muscache.com/im/pictures/19168ee4-733d-4b4b-95fd-4a9059bc0dd0.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
*NEW* Modern Home | 1 Mile From the University,650126917894829579,Fayetteville,Arkansas,United States,1 bedroom,1 bath,2 beds,$146, David,268130565,36.0545,-94.2031,Entire home hosted by David,https://a0.muscache.com/im/pictures/0df0143f-0e93-4f96-8a29-35823c55cb1e.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Outdoor; Parking and facilities; Services; Not included
Urban Country Retreat/ Large group accommodation,,Fayetteville,Arkansas,United States,3 bedrooms,1.5 baths,6 beds,$30, Kimberly A,399233341,36.0017,-94.19905,Entire home hosted by Kimberly A,https://a0.muscache.com/im/pictures/505c8ea8-820e-4f68-a553-d21170fc1611.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Family; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
The Amethyst - Condo on Dickson St - Walk to UofA,22450774,Fayetteville,Arkansas,United States,1 bedroom,,1 bath,$259, Stay NWA,48180434,36.0662,-94.1671,Entire condo hosted by Stay NWA,https://a0.muscache.com/im/pictures/cbaef0a6-86d6-4772-a3d5-dac55fd1c2f7.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
Bar End - Designer's studio steps from Dickson,726636365577843095,Fayetteville,Arkansas,United States,1 bedroom,1 bath,1 bed,$199, Brant,12498183,36.06546,-94.1597,Entire condo hosted by Brant,https://a0.muscache.com/im/pictures/miso/Hosting-726636365577843095/original/06678c29-363a-4f88-a6e6-d33fcc32ea5f.jpeg?im_w=720,,Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Outdoor; Parking and facilities; Services; Not included
Brand new adorable 1 bedroom guest house,,Bentonville,Arkansas,United States,1 bedroom,1 bath,1 bed,$71, Emily,397410401,36.26969,-94.24561,Entire guesthouse hosted by Emily,https://a0.muscache.com/im/pictures/8564c201-3d2c-4a5a-a597-924cf1035e05.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Scenic views; Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services
Remodeled Fayetteville home near campus & trails!,52170160,Fayetteville,Arkansas,United States,3 bedrooms,2 baths,3 beds,$99, Evan,73090215,36.08069,-94.22166,Entire home hosted by Evan,https://a0.muscache.com/im/pictures/miso/Hosting-52170160/original/f8520deb-1989-4b98-b882-26e936adaabd.jpeg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
Cozy Guest Suite with Full kitchen Near 8th St,,Bentonville,Arkansas,United States,2 bedrooms,1 bath,3 beds,$81, Bryce & Deba,20327435,36.35691,-94.20612,Entire rental unit hosted by Bryce & Deba,https://a0.muscache.com/im/pictures/60168de5-ed0a-4c40-a027-830707b5024d.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Parking and facilities; Services; Not included
The Swish Grit,,Fayetteville,Arkansas,United States,2 bedrooms,2 baths,3 beds,$95, Quinn Homes,154207392,36.05397,-94.15031,Entire home hosted by Quinn Homes,https://a0.muscache.com/im/pictures/8d27dc3a-9e98-4e5a-ae73-0db2b21b596f.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services
Cozy 3 bedroom condo steps to Greenway Trails,607985069538289928,Fayetteville,Arkansas,United States,3 bedrooms,2 baths,5 beds,$75, Jeremy,154369414,36.08541,-94.16806,Entire townhouse hosted by Jeremy,https://a0.muscache.com/im/pictures/miso/Hosting-607985069538289928/original/7a7eec97-5159-463b-810b-5f24d79bd98f.jpeg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Family; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
The Louis - Modern 2BR Loft on Dickson St.,,Fayetteville,Arkansas,United States,2 bedrooms,1.5 baths,2 beds,$238, Melinda,214885009,36.06732,-94.16808,Entire loft hosted by Melinda,https://a0.muscache.com/im/pictures/miso/Hosting-51017956/original/8e263afb-5e60-47f1-85c8-a0497fa848f9.jpeg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
2-bed; 2-bath apartment. Game day ready!,707379629945220577,Fayetteville,Arkansas,United States,2 bedrooms,2 baths,2 beds,$75, Matt,190101900,36.09946,-94.15656,Entire rental unit hosted by Matt,https://a0.muscache.com/im/pictures/miso/Hosting-707379629945220577/original/3d82a1ca-8c46-49ee-a508-ba7b3be56d32.jpeg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Parking and facilities; Services; Not included
Clean & Uncluttered 2br! Walk to trail dwntwn UA,20848690,Fayetteville,Arkansas,United States,2 bedrooms,1 bath,2 beds,$141, Fernando,25332426,36.05164,-94.16966,Entire townhouse hosted by Fernando,https://a0.muscache.com/im/pictures/82bbd03f-d5cc-4eee-bc26-c0c8ec5cca71.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Parking and facilities; Services; Not included
Cozy 1 bedroom house,,Farmington,Arkansas,United States,1 bedroom,1 bath,1 bed,$92, Monica,157432480,36.05029,-94.23477,Entire home hosted by Monica,https://a0.muscache.com/im/pictures/miso/Hosting-734266226425026105/original/15bad6a4-3f43-4e7f-bbfb-97faf3d68cdd.jpeg?im_w=720,,Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Parking and facilities; Services; Not included
SOFAY HOME by UofA-Razorback Greenway-Dickson St,,Fayetteville,Arkansas,United States,2 bedrooms,2 baths,2 beds,$141, Karla,422350589,36.05146,-94.1665,Entire home hosted by Karla,https://a0.muscache.com/im/pictures/miso/Hosting-52172226/original/a71434b6-66ad-4208-a7f4-7613b07b3a7e.jpeg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
Wilson Farmhouse | King Bed | Near Dickson & UofA,,Fayetteville,Arkansas,United States,3 bedrooms,2 baths,4 beds,$223, Justin,464130610,36.07469,-94.16691,Entire home hosted by Justin,https://a0.muscache.com/im/pictures/miso/Hosting-648709740843193512/original/2514e37e-ee1e-40c0-ac5e-c2ca8dd0ab2c.jpeg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
Downtown Dickson Street Condo w/ Parking,37714857,Fayetteville,Arkansas,United States,2 bedrooms,1.5 baths,2 beds,$140, Allison,285086665,36.0659,-94.16687,Entire condo hosted by Allison,https://a0.muscache.com/im/pictures/fee26463-affb-42c5-b0d8-6f5c1f291314.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Scenic views; Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Outdoor; Parking and facilities; Services; Not included
Convenient 2 BR/ 2 BA condo 1.3 miles from campus!,,Fayetteville,Arkansas,United States,2 bedrooms,2 baths,2 beds,$109, Ben,345356854,36.08985,-94.17487,Entire condo hosted by Ben,https://a0.muscache.com/im/pictures/miso/Hosting-54196024/original/34094767-b4ec-4713-a383-ed8f1ce7d848.jpeg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Parking and facilities; Services; Not included
The Ivory - Sleeps 10 - Luxury Amenities,40964877,Fayetteville,Arkansas,United States,3 bedrooms,2.5 baths,7 beds,$126, Cohobnb,72787555,36.05213,-94.14628,Entire home hosted by Cohobnb,https://a0.muscache.com/im/pictures/670664ce-9ee0-4045-81bc-6d4ac96306c6.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
Dwelling Place Red- 3 blocks to campus 3br/3.5ba,,Fayetteville,Arkansas,United States,3 bedrooms,3.5 baths,4 beds,$193, Dwelling Places,343871922,36.076,-94.1733,Entire home hosted by Dwelling Places,https://a0.muscache.com/im/pictures/miso/Hosting-692607967774054145/original/e43086d3-7cee-41ae-b3c2-ac8bf351ee31.jpeg?im_w=720,,Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Outdoor; Parking and facilities; Services; Not included
The SoFay Farmhouse - 1 Mile From U of A - Luxury Amenities,32529505,Fayetteville,Arkansas,United States,3 bedrooms,2.5 baths,5 beds,, Cohobnb,72787555,36.0566,-94.1612,Entire home hosted by Cohobnb,https://a0.muscache.com/im/pictures/abaeee14-77a4-45c4-91cf-2d340424d096.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
BIke Trail Bungalow,17025917,Fayetteville,Arkansas,United States,1 bedroom,1 bath,1 bed,$103, Marilyn,114194782,36.08468,-94.14616,Entire rental unit hosted by Marilyn,https://a0.muscache.com/im/pictures/9cf78aaa-a7bd-4a69-adac-6775bba78d88.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Parking and facilities; Services; Not included
Come have a mimosa in Mimosa-Inn! Central Location,598519825081664979,Fayetteville,Arkansas,United States,2 bedrooms,1.5 baths,2 beds,$110, Marc,315760313,36.1037,-94.1515,Entire home hosted by Marc,https://a0.muscache.com/im/pictures/miso/Hosting-598519825081664979/original/7a511cfe-c10b-425a-bef5-7826937034d7.png?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Outdoor; Parking and facilities; Services; Not included
The Townie - Condo on Dickson St - 0.5 mi to UofA,49574890,Fayetteville,Arkansas,United States,1 bedroom,1 bath,2 beds,$269, Stay NWA,48180434,36.06636,-94.16363,Entire condo hosted by Stay NWA,https://a0.muscache.com/im/pictures/prohost-api/Hosting-49574890/original/954b0708-50cd-4494-9e6b-c27793477686.jpeg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Parking and facilities; Services; Not included
Feel At Home,31856294,Springdale,Arkansas,United States,1 bedroom,1 shared bath,1 bed,$45, Ray,238748340,36.14379,-94.16249,Private room in home hosted by Ray,https://a0.muscache.com/im/pictures/f8ebe0e4-492e-4d6e-93a1-e4dcac2fc928.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Outdoor; Parking and facilities; Services; Not included
2 room apartment by campus. Centrally located.,,Fayetteville,Arkansas,United States,2 bedrooms,1 bath,2 beds,$90, Nestor,158203420,36.0803,-94.17228,Entire rental unit hosted by Nestor,https://a0.muscache.com/im/pictures/69e1fcb2-bbcd-4c13-ab2a-886fce94ce85.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Parking and facilities; Services; Not included
Cozy two bedroom clean convenient to u of a games,,Fayetteville,Arkansas,United States,2 bedrooms,1 bath,2 beds,$127, Ron,485310836,36.07463,-94.17039,Entire home hosted by Ron,https://a0.muscache.com/im/pictures/8fb95860-5736-4f4c-86e9-2cf5b02ceb7b.jpg?im_w=720,,Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Outdoor; Parking and facilities; Not included
Old Wire Hideaway - 3 miles from U of A,,Fayetteville,Arkansas,United States,1 bedroom,1 private bath,1 bed,$47, Marjorie,155274497,36.08343,-94.14722,Private room in home hosted by Marjorie,https://a0.muscache.com/im/pictures/8d1c7dec-0240-410b-be6d-55e3a45b0ede.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,
Converted Church condo steps from Dickson,51244944,Fayetteville,Arkansas,United States,,,,,,414886052,,,Entire condo hosted by Kimberly,https://a0.muscache.com/im/pictures/miso/Hosting-51244944/original/1deeed65-b064-454a-90af-485b4f8ec0ad.jpeg?im_w=720,; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Outdoor; Parking and facilities; Services; Not included
Southern Comfortz,19927184,Fayetteville,Arkansas,United States,2 bedrooms,1 bath,2 beds,$95, Sandra,141172701,36.0487,-94.1714,Entire home hosted by Sandra,https://a0.muscache.com/im/pictures/c8072b8a-217b-41d7-b7a2-d0cb7ace3b84.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
One block from UA Near Greenway & Dickson,45773487,Fayetteville,Arkansas,United States,2 bedrooms,2.5 baths,2 beds,$149, Timothy,13028701,36.0766,-94.1811,Entire home hosted by Timothy,https://a0.muscache.com/im/pictures/miso/Hosting-45773487/original/d93406bd-ebcd-4c30-ac1a-5f5329e1dfee.jpeg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Scenic views; Bathroom; Bedroom and laundry; Entertainment; Family; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
Luxury Suite in Downtown Art Gallery next to UofA,582610995965329632,Fayetteville,Arkansas,United States,1 bedroom,1 private bath,1 bed,$125, Kevin,252005,36.06176,-94.16863,Private room in guest suite hosted by Kevin,https://a0.muscache.com/im/pictures/miso/Hosting-582610995965329632/original/3808de16-6132-43be-af52-89fde2af5a84.jpeg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Scenic views; Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Outdoor; Parking and facilities; Services; Not included
The Local -Downtown Fay,39127259,Fayetteville,Arkansas,United States,3 bedrooms,3 baths,3 beds,$204, Cohobnb,72787555,36.05825,-94.16139,Entire home hosted by Cohobnb,https://a0.muscache.com/im/pictures/241a14ee-4f68-4815-add8-6c76ac996ae4.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
The Roselyn - House on Dickson St - 0.5 mi to UofA,728874804843671425,Fayetteville,Arkansas,United States,2 bedrooms,1 bath,2 beds,$346, Stay NWA,48180434,36.06764,-94.16387,Entire home hosted by Stay NWA,https://a0.muscache.com/im/pictures/prohost-api/Hosting-728874804843671425/original/6518d8f6-0798-4307-9241-b6c7127ac239.jpeg?im_w=720,,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
Steps to UofA ...Woo Pig!,49515677,Fayetteville,Arkansas,United States,3 bedrooms,2.5 baths,5 beds,$174, Jamé,369212244,36.06266,-94.18204,Entire condo hosted by Jam,https://a0.muscache.com/im/pictures/8db204bb-60c2-4737-bd37-e6a1129562f3.jpg?im_w=720,Cleanliness; Accuracy; Communication; Location; Check-in; Value; review_count,Bathroom; Bedroom and laundry; Entertainment; Heating and cooling; Home safety; Internet and office; Kitchen and dining; Location features; Outdoor; Parking and facilities; Services; Not included
